SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
73,10:11:49,2024-07-11,Hainich_TSM,Sharath,,004,047,15min,0.007949,2.916040,0.007928,0.088352,2.097872,2.096221,3.179873,1.082001,21.019857,21.036409,31.886175,0.298530,1.800000,PSF-01225_20240711101149_767,217.882278,465.526703,0.531966,0.000000,0.000000,0.000000,0.5,0.80,1.177309,1.000000,62.94,62.89,25.79,25.00,25.00,99.73,156.0,134.4,13.9,6,3.960,10:10:10,2024-07-11,0.38,1,-0.001,-0.000,-0.000,-0.441,-0.490,-1.488,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455096,2.440648,1.660449,0.889944,0.264234,-0.008298,0.678660,0.111161,217.882278,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101149_767,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
74,10:13:03,2024-07-11,Hainich_TSM,Sharath,,005,047,15min,0.234581,2.915707,0.217113,2.152590,2.134797,2.094586,3.097599,0.962802,21.003464,21.406675,31.061172,0.298530,1.800000,PSF-01225_20240711101303_f9b,121.516945,195.371033,0.378020,0.000000,0.000000,0.000000,0.5,0.80,0.796653,1.000000,64.08,62.87,25.78,24.56,24.56,99.73,156.0,138.7,11.1,5,3.958,10:10:10,2024-07-11,0.38,1,-0.006,-0.001,-0.002,0.032,0.246,0.006,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455081,2.442045,1.660102,0.900544,0.264333,-0.013323,0.681701,0.110974,121.516945,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101303_f9b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
75,10:14:04,2024-07-11,Hainich_TSM,Sharath,,005,047,15min,0.293087,2.912315,0.266288,2.539284,2.137952,2.090395,3.064083,0.926131,20.962227,21.439121,30.726248,0.298530,1.800000,PSF-01225_20240711101404_821,134.770279,206.613068,0.347717,0.000000,0.000000,0.000000,0.5,0.80,0.809248,1.000000,64.22,62.79,25.77,24.38,24.38,99.72,155.5,145.1,6.7,6,3.956,10:10:10,2024-07-11,0.38,1,-0.006,-0.001,-0.007,0.090,-0.198,-0.122,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454987,2.442221,1.656574,0.916703,0.264465,-0.015293,0.684113,0.111363,134.770279,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101404_821,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
76,10:14:46,2024-07-11,Hainich_TSM,Sharath,,005,047,15min,0.472925,2.915468,0.406918,3.353683,2.164507,2.101867,2.965284,0.800776,21.076262,21.704382,29.734087,0.298530,1.800000,PSF-01225_20240711101446_2f8,112.784744,154.727692,0.271076,0.000000,0.000000,0.000000,0.5,0.80,0.714360,1.000000,65.05,63.17,25.76,23.83,23.83,99.73,155.9,132.1,15.3,7,3.956,10:10:10,2024-07-11,0.38,1,-0.000,0.000,-9999.000,-0.089,-0.257,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455436,2.443228,1.659852,0.884339,0.264539,-0.021551,0.685838,0.111907,112.784744,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101446_2f8,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
77,10:15:35,2024-07-11,Hainich_TSM,Sharath,,006,047,15min,0.045877,2.915573,0.045167,0.465162,2.103931,2.095239,3.104110,1.000179,21.011168,21.098335,31.128180,0.298530,1.800000,PSF-01225_20240711101535_6eb,50.752403,50.202728,-0.010949,0.000000,0.000000,0.000000,0.5,0.80,-0.014668,1.000000,63.27,63.01,25.75,24.60,24.60,99.72,155.9,144.5,7.4,3,3.955,10:10:10,2024-07-11,0.38,1,-0.003,-0.000,-0.005,-0.398,-0.087,-0.161,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455252,2.441064,1.659962,0.915081,0.264667,-0.012538,0.687751,0.109618,50.752403,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101535_6eb,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
78,10:16:12,2024-07-11,Hainich_TSM,Sharath,,006,047,15min,0.082675,2.915915,0.080396,0.855806,2.110636,2.094649,3.144229,1.033593,21.004301,21.164618,31.529076,0.298530,1.800000,PSF-01225_20240711101612_70a,57.965755,57.553410,-0.007165,0.000000,0.000000,0.000000,0.5,0.80,-0.017089,1.000000,63.48,63.00,25.75,24.81,24.81,99.72,156.0,149.4,4.2,6,3.954,10:10:10,2024-07-11,0.38,1,-0.002,-0.000,-0.006,0.109,-0.199,0.033,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455234,2.441314,1.660320,0.927661,0.264676,-0.010015,0.689228,0.111465,57.965755,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101612_70a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
79,10:16:47,2024-07-11,Hainich_TSM,Sharath,,006,047,15min,0.030749,2.916896,0.030428,0.335887,2.089588,2.083317,3.161406,1.071818,20.891459,20.954344,31.702507,0.298530,1.800000,PSF-01225_20240711101647_c62,53.056953,52.632809,-0.008059,0.000000,0.000000,0.000000,0.5,0.80,-0.019574,1.000000,62.84,62.65,25.75,24.90,24.90,99.72,156.1,139.6,10.6,6,3.952,10:10:10,2024-07-11,0.38,1,-0.002,-0.000,0.002,-0.091,-0.030,0.151,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454817,2.440536,1.661345,0.902845,0.264665,-0.008959,0.690626,0.111542,53.056953,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101647_c62,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
80,10:18:56,2024-07-11,Hainich_TSM,Sharath,,007,047,15min,0.000066,2.917397,0.000066,0.000746,2.080334,2.080320,3.171350,1.091016,20.861298,20.861437,31.802069,0.298530,1.800000,PSF-01225_20240711101856_c12,119.716644,436.408997,0.725678,0.000000,0.000000,0.000000,0.5,0.80,1.421477,1.000000,62.51,62.51,25.77,24.96,24.96,99.72,156.2,155.9,0.2,5,3.950,10:10:10,2024-07-11,0.38,1,-0.002,0.001,-0.001,0.023,-0.040,0.128,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454639,2.440127,1.661869,0.944386,0.264509,-0.008517,0.695687,0.110712,119.716644,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101856_c12,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
81,10:19:28,2024-07-11,Hainich_TSM,Sharath,,007,047,15min,0.004093,2.915449,0.004087,0.044805,2.084344,2.083507,3.148817,1.064473,20.893934,20.902334,31.577137,0.298530,1.800000,PSF-01225_20240711101928_fb7,67.237976,112.029793,0.399821,0.000000,0.000000,0.000000,0.5,0.80,0.903554,1.000000,62.61,62.59,25.77,24.84,24.84,99.72,155.9,155.5,0.3,6,3.949,10:10:10,2024-07-11,0.38,1,0.004,-0.000,0.008,-0.119,0.008,0.049,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454734,2.440252,1.659833,0.943414,0.264460,-0.009972,0.696971,0.111244,67.237976,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711101928_fb7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
82,10:20:14,2024-07-11,Hainich_TSM,Sharath,,008,047,15min,0.020542,2.916571,0.020399,0.208449,2.079403,2.075510,3.072096,0.992693,20.813431,20.852472,30.807299,0.298530,1.800000,PSF-01225_20240711102014_e90,150.421143,231.472137,0.350154,0.000000,0.000000,0.000000,0.5,0.80,0.822011,1.000000,62.46,62.34,25.77,24.42,24.42,99.72,156.1,150.8,3.4,6,3.948,10:10:10,2024-07-11,0.38,1,0.001,0.001,0.003,-0.272,-0.827,-1.401,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454435,2.440063,1.661005,0.931154,0.264442,-0.014812,0.698716,0.111399,150.421143,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102014_e90,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
83,10:20:49,2024-07-11,Hainich_TSM,Sharath,,008,047,15min,-0.001007,2.917032,-0.001007,-0.009541,2.081910,2.082088,3.002336,0.920426,20.878609,20.876823,30.106604,0.298530,1.800000,PSF-01225_20240711102049_d77,113.382698,166.440002,0.318777,0.000000,0.000000,0.000000,0.5,0.80,0.741768,1.000000,62.47,62.48,25.79,24.04,24.04,99.72,156.1,155.0,0.7,6,3.944,10:20:37,2024-07-11,0.39,1,-0.001,-0.001,0.002,-0.294,-0.020,-0.102,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454600,2.440066,1.661487,0.941968,0.264271,-0.019457,0.700117,0.111362,113.382698,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102049_d77,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
84,10:23:45,2024-07-11,Hainich_TSM,Sharath,,001,050,15min,0.188730,2.914942,0.177254,1.860188,2.112539,2.077764,3.131555,1.019016,20.835558,21.184286,31.402853,0.298530,1.800000,PSF-01225_20240711102345_064,196.819778,438.801514,0.551461,0.000000,0.000000,0.000000,0.5,0.80,0.951255,1.000000,63.31,62.27,25.81,24.74,24.74,99.72,155.9,150.9,3.2,4,3.944,10:20:37,2024-07-11,0.39,1,0.001,-0.000,0.002,0.015,0.170,0.074,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454349,2.441093,1.659304,0.931495,0.264057,-0.011503,0.706829,0.110299,196.819778,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102345_064,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
85,10:24:39,2024-07-11,Hainich_TSM,Sharath,,001,050,15min,0.261052,2.915860,0.239601,2.365497,2.121596,2.077410,3.080432,0.958836,20.832113,21.275211,30.890352,0.298530,1.800000,PSF-01225_20240711102439_35e,191.017990,409.830078,0.533909,0.000000,0.000000,0.000000,0.5,0.80,1.049403,1.000000,63.62,62.30,25.80,24.47,24.47,99.72,156.0,136.1,12.7,5,3.942,10:20:37,2024-07-11,0.39,1,-0.004,-0.000,-0.002,0.067,0.050,-0.036,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454379,2.441469,1.660262,0.894279,0.264156,-0.014606,0.708885,0.110724,191.017990,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102439_35e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
86,10:25:09,2024-07-11,Hainich_TSM,Sharath,,002,050,15min,0.039703,2.915695,0.039169,0.446704,2.092417,2.084070,3.199501,1.107084,20.898952,20.982664,32.084446,0.298530,1.800000,PSF-01225_20240711102509_741,207.527878,387.156830,0.463969,0.000000,0.000000,0.000000,0.5,0.80,0.822035,1.000000,62.77,62.52,25.80,25.10,25.10,99.72,156.0,136.8,12.3,4,3.941,10:20:37,2024-07-11,0.39,1,0.000,0.001,-0.000,-0.041,0.257,-0.096,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454646,2.440426,1.660089,0.895909,0.264214,-0.007109,0.710018,0.110381,207.527878,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102509_741,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
87,10:25:36,2024-07-11,Hainich_TSM,Sharath,,002,050,15min,0.119026,2.914167,0.114355,1.218370,2.102711,2.079918,3.137249,1.034538,20.857374,21.085941,31.460266,0.298530,1.800000,PSF-01225_20240711102536_4c6,211.422440,403.286926,0.475752,0.000000,0.000000,0.000000,0.5,0.80,0.846475,1.000000,63.08,62.40,25.79,24.77,24.77,99.72,155.8,129.6,16.8,4,3.941,10:20:37,2024-07-11,0.39,1,-0.002,-0.000,0.002,-0.036,0.015,0.015,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454506,2.440814,1.658497,0.878274,0.264237,-0.010944,0.710991,0.110395,211.422440,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102536_4c6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
88,10:26:15,2024-07-11,Hainich_TSM,Sharath,,003,050,15min,0.034408,2.914345,0.034007,0.359860,2.095587,2.088855,3.123244,1.027657,20.946676,21.014181,31.319345,0.298530,1.800000,PSF-01225_20240711102615_9af,168.631912,451.331024,0.626368,0.000000,0.000000,0.000000,0.5,0.80,0.902792,1.000000,62.90,62.70,25.78,24.70,24.70,99.72,155.8,140.0,10.1,4,3.940,10:20:37,2024-07-11,0.39,1,-0.001,-0.000,-0.005,0.253,0.133,0.078,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454871,2.440594,1.658682,0.903922,0.264330,-0.011717,0.712493,0.109798,168.631912,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102615_9af,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
89,10:27:09,2024-07-11,Hainich_TSM,Sharath,,003,050,15min,0.025735,2.914207,0.025510,0.290363,2.079095,2.073662,3.184200,1.105105,20.794952,20.849436,31.931568,0.298530,1.800000,PSF-01225_20240711102709_c60,156.837341,464.398376,0.662278,0.000000,0.000000,0.000000,0.5,0.80,1.563192,1.000000,62.44,62.27,25.78,25.02,25.02,99.72,155.8,128.6,17.5,6,3.939,10:20:37,2024-07-11,0.39,1,-0.001,-0.000,-0.002,-0.127,0.233,-0.034,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454357,2.440027,1.658538,0.875650,0.264416,-0.007826,0.714487,0.111421,156.837341,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102709_c60,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
90,10:27:57,2024-07-11,Hainich_TSM,Sharath,,004,050,15min,0.009300,2.915628,0.009270,0.107625,2.078565,2.076554,3.205609,1.127043,20.823374,20.843546,32.145370,0.298530,1.800000,PSF-01225_20240711102757_c1d,227.705246,409.665588,0.444168,0.000000,0.000000,0.000000,0.5,0.80,0.921488,1.000000,62.43,62.37,25.77,25.14,25.14,99.72,156.0,139.4,10.6,5,3.938,10:20:37,2024-07-11,0.39,1,-0.001,-0.000,-0.002,-0.009,0.188,0.092,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454472,2.440018,1.660020,0.902286,0.264438,-0.006481,0.716234,0.110916,227.705246,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102757_c1d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
91,10:28:22,2024-07-11,Hainich_TSM,Sharath,,004,050,15min,0.015660,2.915365,0.015576,0.166616,2.082304,2.079189,3.121234,1.038930,20.848547,20.879782,31.297394,0.298530,1.800000,PSF-01225_20240711102822_d9a,212.071182,402.133942,0.472635,0.000000,0.000000,0.000000,0.5,0.80,1.110884,1.000000,62.55,62.45,25.77,24.69,24.69,99.73,155.9,132.2,15.2,6,3.938,10:20:37,2024-07-11,0.39,1,-0.002,-0.001,-0.001,-0.151,0.066,0.091,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454572,2.440159,1.659745,0.884419,0.264448,-0.011709,0.717100,0.111404,212.071182,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102822_d9a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
92,10:28:52,2024-07-11,Hainich_TSM,Sharath,,005,050,15min,0.068282,2.915701,0.066719,0.737857,2.087324,2.073534,3.161205,1.073881,20.791946,20.930225,31.698349,0.298530,1.800000,PSF-01225_20240711102852_f90,169.023163,246.532196,0.314397,0.000000,0.000000,0.000000,0.5,0.80,0.336464,1.000000,62.71,62.30,25.77,24.90,24.90,99.73,156.0,138.8,11.0,3,3.937,10:20:37,2024-07-11,0.39,1,-0.001,-0.000,-0.003,0.071,-0.184,-0.425,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454385,2.440363,1.660095,0.900856,0.264492,-0.009166,0.718173,0.109142,169.023163,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102852_f90,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
93,10:29:29,2024-07-11,Hainich_TSM,Sharath,,005,050,15min,0.174821,2.914332,0.164927,1.680032,2.101524,2.070096,3.090929,0.989405,20.757996,21.073137,30.994452,0.298530,1.800000,PSF-01225_20240711102929_95c,48.202156,65.178749,0.260462,0.000000,0.000000,0.000000,0.5,0.80,0.636291,1.000000,63.16,62.22,25.76,24.53,24.53,99.73,155.8,141.2,9.4,6,3.936,10:20:37,2024-07-11,0.39,1,0.001,0.001,-0.003,-0.048,-0.034,0.087,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454293,2.440918,1.658669,0.906927,0.264567,-0.013480,0.719501,0.111567,48.202156,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711102929_95c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
94,10:30:59,2024-07-11,Hainich_TSM,Sharath,,005,050,15min,0.165759,2.915044,0.156840,1.601745,2.108701,2.078758,3.100533,0.991832,20.845266,21.145533,31.091375,0.298530,1.800000,PSF-01225_20240711103059_16e,48.716782,63.151001,0.228567,0.000000,0.000000,0.000000,0.5,0.80,0.542453,1.000000,63.42,62.52,25.75,24.58,24.58,99.72,155.9,133.4,14.4,6,3.934,10:20:37,2024-07-11,0.39,1,0.001,0.001,-9999.000,-0.206,0.333,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454659,2.441233,1.659410,0.887387,0.264681,-0.012747,0.722847,0.111444,48.716782,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103059_16e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
95,10:33:11,2024-07-11,Hainich_TSM,Sharath,,006,050,15min,0.207535,2.918314,0.193756,1.898888,2.118144,2.082739,3.070064,0.951920,20.884878,21.239899,30.785376,0.298530,1.800000,PSF-01225_20240711103311_340,61.564922,97.696068,0.369832,0.000000,0.000000,0.000000,0.5,0.80,0.799392,1.000000,63.70,62.64,25.75,24.41,24.41,99.72,156.3,146.0,6.6,5,3.931,10:31:26,2024-07-11,0.34,1,0.000,0.001,-0.003,0.199,0.040,-0.034,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454797,2.441626,1.662831,0.919011,0.264667,-0.014687,0.727700,0.111070,61.564922,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103311_340,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
96,10:34:05,2024-07-11,Hainich_TSM,Sharath,,006,050,15min,0.225556,2.916706,0.209366,2.053784,2.115136,2.076796,3.067929,0.952792,20.826168,21.210646,30.765274,0.298530,1.800000,PSF-01225_20240711103405_814,50.648331,71.480873,0.291442,0.000000,0.000000,0.000000,0.5,0.80,0.625880,1.000000,63.65,62.50,25.74,24.40,24.40,99.72,156.1,151.3,3.1,5,3.930,10:31:26,2024-07-11,0.34,1,-0.004,-0.001,-0.003,0.006,0.063,-0.014,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454631,2.441568,1.661146,0.932525,0.264783,-0.014693,0.729563,0.111045,50.648331,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103405_814,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
97,10:34:48,2024-07-11,Hainich_TSM,Sharath,,007,050,15min,0.022023,2.915455,0.021858,0.213394,2.083994,2.080005,3.032552,0.948558,20.858509,20.898510,30.410751,0.298530,1.800000,PSF-01225_20240711103448_30e,147.201782,285.457489,0.484330,0.000000,0.000000,0.000000,0.5,0.80,0.771325,1.000000,62.74,62.62,25.73,24.21,24.21,99.72,155.9,156.0,-0.0,4,3.928,10:31:26,2024-07-11,0.34,1,-0.001,0.000,-0.003,-0.153,0.091,0.006,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454784,2.440460,1.659839,0.944551,0.264865,-0.016853,0.731086,0.110065,147.201782,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103448_30e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
