SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
73,12:52:36,2024-06-09,untrlues_fasy,rebecca,,003,066,475,0.003681,2.914999,0.003676,0.067982,0.990505,0.989230,2.785557,1.795051,9.996082,10.008972,28.147812,0.298530,1.800000,PSF-01225_20240609125236_b26,197.956680,470.985535,0.579697,0.000000,0.000000,0.000000,0.5,0.80,0.966394,1.000000,32.83,32.78,24.12,22.80,22.80,98.96,155.9,141.5,9.2,4,3.792,12:52:07,2024-06-09,-0.22,1,0.002,-0.001,-9999.000,-0.308,-1.024,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417565,2.403604,1.659363,0.907681,0.282433,-0.014220,0.702493,0.110197,197.956680,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125236_b26,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
74,12:53:43,2024-06-09,untrlues_fasy,rebecca,,003,094,475,0.027213,2.914061,0.026961,0.523785,0.980506,0.970670,2.865731,1.885225,9.808334,9.907728,28.957382,0.298530,1.800000,PSF-01225_20240609125343_5b5,216.609833,510.454071,0.575653,0.000000,0.000000,0.000000,0.5,0.80,0.929348,1.000000,32.48,32.15,24.13,23.27,23.27,98.96,155.8,138.4,11.1,4,3.790,12:52:07,2024-06-09,-0.22,1,-0.002,-0.004,-0.011,0.246,-0.141,-0.227,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416720,2.403138,1.658386,0.899885,0.282347,-0.008908,0.705089,0.110104,216.609833,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125343_5b5,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
75,12:54:21,2024-06-09,untrlues_fasy,rebecca,,003,143,475,0.040980,2.915639,0.040412,0.717231,0.997635,0.984185,2.721095,1.723459,9.944703,10.080613,27.495319,0.298530,1.800000,PSF-01225_20240609125421_291,232.413055,570.543396,0.592646,0.000000,0.000000,0.000000,0.5,0.80,0.958103,1.000000,33.05,32.60,24.13,22.41,22.41,98.97,156.0,132.8,14.9,4,3.788,12:52:07,2024-06-09,-0.22,1,-0.004,-0.004,-0.021,-0.522,-0.810,-1.998,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417322,2.403901,1.660031,0.885941,0.282353,-0.018724,0.706532,0.110108,232.413055,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125421_291,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
76,12:55:41,2024-06-09,untrlues_fasy,rebecca,,004,045,475,0.017163,2.914149,0.017062,0.321604,0.997642,0.991604,2.826944,1.829302,10.020000,10.081014,28.565809,0.298530,1.800000,PSF-01225_20240609125541_0b2,180.577759,466.225159,0.612681,0.000000,0.000000,0.000000,0.5,0.80,0.971141,1.000000,33.03,32.83,24.14,23.04,23.04,98.96,155.8,128.7,17.4,4,3.788,12:52:07,2024-06-09,-0.22,1,-0.001,-0.004,-0.010,-0.190,-0.069,-0.002,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417626,2.403876,1.658478,0.875933,0.282253,-0.011605,0.709605,0.110052,180.577759,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125541_0b2,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
77,12:56:54,2024-06-09,untrlues_fasy,rebecca,,004,063,475,0.495714,2.914517,0.423656,7.136778,1.115241,0.981449,2.749794,1.634553,9.917285,11.269216,27.785938,0.298530,1.800000,PSF-01225_20240609125654_ad7,164.773468,387.647156,0.574940,0.000000,0.000000,0.000000,0.5,0.80,0.952061,1.000000,36.99,32.55,24.11,22.59,22.59,98.96,155.8,155.5,0.2,4,3.787,12:52:07,2024-06-09,-0.22,1,-0.003,-0.003,-0.013,0.123,-0.137,0.102,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417252,2.409118,1.658862,0.943350,0.282564,-0.016529,0.712414,0.110177,164.773468,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125654_ad7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
78,12:57:42,2024-06-09,untrlues_fasy,rebecca,,004,069,475,0.080922,2.916134,0.078737,1.445676,1.009366,0.982267,2.791664,1.782297,9.924751,10.198557,28.206743,0.298530,1.800000,PSF-01225_20240609125742_f08,165.952927,432.255859,0.616077,0.000000,0.000000,0.000000,0.5,0.80,1.018810,1.000000,33.51,32.61,24.09,22.83,22.83,98.97,156.0,136.1,12.8,4,3.776,12:52:07,2024-06-09,-0.22,1,-0.001,0.000,-0.009,0.035,0.202,0.103,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417338,2.404524,1.660548,0.894208,0.282767,-0.013460,0.714177,0.110173,165.952927,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125742_f08,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
79,13:08:20,2024-06-09,untrlues_fasy,rebecca,,002,035,050,0.046807,2.915441,0.046067,0.918264,0.981919,0.964695,2.915555,1.933636,9.748900,9.922959,29.463669,0.298530,1.800000,PSF-01225_20240609130820_34d,212.077255,529.943359,0.599811,0.000000,0.000000,0.000000,0.5,0.80,0.858202,1.000000,32.24,31.67,24.28,23.55,23.55,98.95,155.9,144.1,7.6,4,3.773,13:06:29,2024-06-09,-0.09,1,-0.002,-0.002,-0.015,0.131,-0.378,-1.286,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416053,2.402621,1.659825,0.914162,0.280668,-0.007350,0.737726,0.109779,212.077255,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609130820_34d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
80,13:09:00,2024-06-09,untrlues_fasy,rebecca,,002,054,050,0.012829,2.914604,0.012773,0.225233,1.051789,1.047564,2.762938,1.711149,10.586912,10.629602,27.922850,0.298530,1.800000,PSF-01225_20240609130900_4c7,155.429001,403.597717,0.614891,0.000000,0.000000,0.000000,0.5,0.80,0.915259,1.000000,34.54,34.40,24.28,22.66,22.66,98.95,155.8,146.4,6.0,4,3.771,13:06:29,2024-06-09,-0.09,1,0.003,0.002,-9999.000,-0.693,-0.936,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.419693,2.405697,1.658952,0.920126,0.280705,-0.017557,0.739156,0.109881,155.429001,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609130900_4c7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
81,13:09:51,2024-06-09,untrlues_fasy,rebecca,,002,056,050,0.105179,2.915813,0.101517,1.891468,1.027569,0.992119,2.835243,1.807674,10.026317,10.384577,28.652859,0.298530,1.800000,PSF-01225_20240609130951_e74,162.469269,471.130005,0.655150,0.000000,0.000000,0.000000,0.5,0.80,1.017366,1.000000,33.76,32.59,24.27,23.09,23.09,98.95,156.0,144.7,7.2,4,3.771,13:06:29,2024-06-09,-0.09,1,-0.004,-0.005,-9999.000,-0.066,-0.248,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417292,2.404661,1.660213,0.915681,0.280792,-0.012565,0.740936,0.109995,162.469269,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609130951_e74,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
82,13:10:34,2024-06-09,untrlues_fasy,rebecca,,002,129,050,0.163295,2.914248,0.154630,2.796194,1.060183,1.007729,2.814516,1.754333,10.183965,10.714062,28.443102,0.298530,1.800000,PSF-01225_20240609131034_99e,166.845917,407.379639,0.590441,0.000000,0.000000,0.000000,0.5,0.80,0.890103,1.000000,34.86,33.14,24.25,22.97,22.97,98.95,155.8,139.4,10.5,4,3.769,13:06:29,2024-06-09,-0.09,1,-0.000,0.001,-9999.000,-0.163,-0.968,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418019,2.406130,1.658581,0.902432,0.280961,-0.013785,0.742375,0.109915,166.845917,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131034_99e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
83,13:11:37,2024-06-09,untrlues_fasy,rebecca,,003,002,050,0.058343,2.914781,0.057198,0.924207,0.999096,0.981756,2.569052,1.569956,9.922118,10.097363,25.964115,0.298530,1.800000,PSF-01225_20240609131137_d8f,221.796158,474.532135,0.532600,0.000000,0.000000,0.000000,0.5,0.80,0.818219,1.000000,32.86,32.29,24.25,21.47,21.47,98.95,155.8,153.1,1.8,4,3.768,13:06:29,2024-06-09,-0.09,1,-0.003,-0.005,-9999.000,-0.397,-1.369,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416890,2.403465,1.659136,0.937111,0.281015,-0.030828,0.744517,0.109966,221.796158,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131137_d8f,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
84,13:12:26,2024-06-09,untrlues_fasy,rebecca,,003,058,050,0.195335,2.915712,0.183071,3.173820,1.039409,0.979927,2.722282,1.682873,9.903103,10.504226,27.511272,0.298530,1.800000,PSF-01225_20240609131226_e0e,76.613548,110.915062,0.309259,0.000000,0.000000,0.000000,0.5,0.80,0.463084,1.000000,34.21,32.25,24.24,22.42,22.42,98.95,156.0,155.0,0.6,4,3.767,13:06:29,2024-06-09,-0.09,1,-0.003,-0.004,-0.011,0.038,0.157,0.026,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416833,2.405261,1.660107,0.942116,0.281113,-0.019927,0.746174,0.109897,76.613548,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131226_e0e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
85,13:13:15,2024-06-09,untrlues_fasy,rebecca,,003,066,050,0.010080,2.915748,0.010045,0.191288,1.005811,1.002225,2.853469,1.847658,10.128267,10.164509,28.836536,0.298530,1.800000,PSF-01225_20240609131315_59d,195.825577,353.497253,0.446034,0.000000,0.000000,0.000000,0.5,0.80,0.660033,1.000000,33.11,32.99,24.24,23.20,23.20,98.95,156.0,139.2,10.8,4,3.766,13:06:29,2024-06-09,-0.09,1,-0.001,0.001,-9999.000,-0.062,-0.006,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417828,2.403798,1.660144,0.901762,0.281165,-0.010954,0.747816,0.109866,195.825577,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131315_59d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
86,13:14:01,2024-06-09,untrlues_fasy,rebecca,,003,094,050,0.109969,2.913728,0.105970,1.643292,1.011691,0.980836,2.518817,1.507126,9.912037,10.223850,25.454426,0.298530,1.800000,PSF-01225_20240609131401_6d6,198.325760,466.500153,0.574865,0.000000,0.000000,0.000000,0.5,0.80,0.848114,1.000000,33.31,32.29,24.24,21.15,21.15,98.95,155.7,149.9,3.7,4,3.766,13:06:29,2024-06-09,-0.09,1,-0.003,-0.004,-0.015,-0.167,-0.190,-0.470,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416890,2.404061,1.658040,0.929034,0.281181,-0.034293,0.749355,0.109858,198.325760,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131401_6d6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
87,13:15:03,2024-06-09,untrlues_fasy,rebecca,,003,143,050,0.024008,2.913662,0.023811,0.440423,1.020475,1.012206,2.815216,1.794740,10.229422,10.312988,28.450748,0.298530,1.800000,PSF-01225_20240609131503_ca0,139.787796,346.963409,0.597111,0.000000,0.000000,0.000000,0.5,0.80,0.951539,1.000000,33.62,33.35,24.22,22.97,22.97,98.95,155.7,144.3,7.3,4,3.765,13:06:29,2024-06-09,-0.09,1,0.002,0.002,-0.012,0.203,0.020,-0.107,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418307,2.404486,1.657972,0.914755,0.281332,-0.013351,0.751451,0.110067,139.787796,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131503_ca0,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
88,13:16:15,2024-06-09,untrlues_fasy,rebecca,,004,045,050,0.014063,2.912757,0.013996,0.252196,1.011656,1.006917,2.760771,1.749115,10.175657,10.223548,27.899683,0.298530,1.800000,PSF-01225_20240609131615_656,165.249115,453.535431,0.635642,0.000000,0.000000,0.000000,0.5,0.80,0.919635,1.000000,33.31,33.16,24.23,22.65,22.65,98.95,155.6,137.7,11.5,4,3.763,13:06:29,2024-06-09,-0.09,1,0.006,0.001,-9999.000,-0.231,-0.691,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418051,2.404073,1.657033,0.898170,0.281234,-0.017154,0.753788,0.109807,165.249115,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131615_656,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
89,13:17:01,2024-06-09,untrlues_fasy,rebecca,,004,045,050,0.007661,2.914489,0.007641,0.146239,1.006090,1.003346,2.862868,1.856778,10.139387,10.167121,28.930939,0.298530,1.800000,PSF-01225_20240609131701_fce,101.108551,100.915077,-0.001917,0.000000,0.000000,0.000000,0.5,0.80,-0.002818,1.000000,33.10,33.01,24.25,23.25,23.25,98.96,155.8,149.5,4.0,4,3.762,13:16:49,2024-06-09,-0.12,1,0.000,-0.001,-9999.000,-0.050,0.014,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417845,2.403816,1.658832,0.927992,0.281035,-0.010461,0.755331,0.109848,101.108551,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131701_fce,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
90,13:17:19,2024-06-09,untrlues_fasy,rebecca,,004,045,050,0.002419,2.914217,0.002417,0.045283,1.027134,1.026284,2.845026,1.817892,10.371979,10.380566,28.752810,0.298530,1.800000,PSF-01225_20240609131719_7de,166.878464,428.866638,0.610885,0.000000,0.000000,0.000000,0.5,0.80,0.917212,1.000000,33.76,33.73,24.26,23.15,23.15,98.95,155.8,136.5,12.4,4,3.761,13:16:49,2024-06-09,-0.12,1,0.001,-0.002,-9999.000,-0.316,-1.108,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418812,2.404703,1.658549,0.895112,0.280886,-0.011810,0.755925,0.109904,166.878464,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131719_7de,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
91,13:18:14,2024-06-09,untrlues_fasy,rebecca,,004,045,050,0.017222,2.916114,0.017121,0.335017,1.011808,1.005530,2.909647,1.897839,10.162074,10.225524,29.405445,0.298530,1.800000,PSF-01225_20240609131814_46a,98.218559,190.898895,0.485494,0.000000,0.000000,0.000000,0.5,0.80,0.861253,1.000000,33.23,33.03,24.27,23.52,23.52,98.95,156.0,131.1,16.0,4,3.760,13:16:49,2024-06-09,-0.12,1,0.003,0.003,-9999.000,-0.050,0.133,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417872,2.403998,1.660527,0.881879,0.280756,-0.007648,0.757655,0.110385,98.218559,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131814_46a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
92,13:19:03,2024-06-09,untrlues_fasy,rebecca,,004,063,050,0.610588,2.915108,0.504845,6.423235,1.118145,0.997802,2.355043,1.236898,10.083622,11.299784,23.799669,0.298530,1.800000,PSF-01225_20240609131903_933,157.864807,434.715271,0.636855,0.000000,0.000000,0.000000,0.5,0.80,1.180824,1.000000,36.72,32.76,24.28,20.06,20.06,98.95,155.9,144.3,7.4,5,3.760,13:16:49,2024-06-09,-0.12,1,-0.004,-0.002,-9999.000,0.068,-0.327,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417520,2.408612,1.659477,0.914665,0.280703,-0.047012,0.759231,0.110527,157.864807,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609131903_933,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
93,13:20:08,2024-06-09,untrlues_fasy,rebecca,,004,063,050,0.033664,2.915962,0.033279,0.621203,1.001748,0.990103,2.813226,1.811478,10.005819,10.123498,28.429991,0.298530,1.800000,PSF-01225_20240609132008_e01,131.801605,294.834137,0.552964,0.000000,0.000000,0.000000,0.5,0.80,0.816923,1.000000,32.93,32.54,24.26,22.96,22.96,98.95,156.0,137.8,11.6,4,3.759,13:16:49,2024-06-09,-0.12,1,-0.003,-0.003,-0.017,-0.111,-0.070,-0.118,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417225,2.403586,1.660369,0.898487,0.280881,-0.013956,0.761293,0.109861,131.801605,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132008_e01,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
94,13:20:43,2024-06-09,untrlues_fasy,rebecca,,004,069,050,0.059688,2.915422,0.058491,1.109199,1.009810,0.989011,2.849699,1.839888,9.994884,10.205079,28.798870,0.298530,1.800000,PSF-01225_20240609132043_d13,189.083221,350.414520,0.460401,0.000000,0.000000,0.000000,0.5,0.80,0.691734,1.000000,33.20,32.52,24.26,23.17,23.17,98.95,155.9,149.5,4.1,4,3.758,13:16:49,2024-06-09,-0.12,1,-0.001,-0.003,-0.011,-0.908,-1.039,-2.309,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417189,2.403954,1.659805,0.927852,0.280929,-0.011452,0.762398,0.109906,189.083221,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132043_d13,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
95,13:21:03,2024-06-09,untrlues_fasy,rebecca,,004,069,050,0.022556,2.915471,0.022383,0.423955,1.015361,1.007412,2.852996,1.837635,10.180867,10.261199,28.832264,0.298530,1.800000,PSF-01225_20240609132103_33f,137.949234,264.057404,0.477579,0.000000,0.000000,0.000000,0.5,0.80,0.732917,1.000000,33.38,33.12,24.26,23.19,23.19,98.95,155.9,141.0,9.6,4,3.757,13:16:49,2024-06-09,-0.12,1,0.001,0.002,-9999.000,0.788,-0.269,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417999,2.404200,1.659856,0.906334,0.280938,-0.011222,0.763033,0.109963,137.949234,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132103_33f,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
96,13:21:18,2024-06-09,untrlues_fasy,rebecca,,004,069,050,0.019011,2.914434,0.018888,0.352357,1.008804,1.002193,2.818838,1.810034,10.129350,10.196174,28.490526,0.298530,1.800000,PSF-01225_20240609132118_d3d,79.219223,90.191605,0.121656,0.000000,0.000000,0.000000,0.5,0.80,0.194361,1.000000,33.17,32.95,24.26,22.99,22.99,98.94,155.8,150.9,3.1,4,3.755,13:16:49,2024-06-09,-0.12,1,-0.001,-0.003,-9999.000,-0.129,-0.222,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417767,2.403908,1.658775,0.931610,0.280924,-0.013532,0.763476,0.110074,79.219223,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132118_d3d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
